X,Y,objectid,cenefa,consecutivo_paradero,zona_paradero,nombre_paradero,via_paradero,direccion_paradero,localidad_paradero,consola_paradero,panel_paradero,audio_paradero,longitud_paradero,latitud_paradero,coordenada_x_paradero,coordenada_y_paradero,globalid,created_user,created_date,last_edited_user,last_edited_date,log_replica,zona_nueva_sitp,modulo_paradero
-74.16950961,4.613861961,63730,161B08,161,8,Br. Pastrana,AV. 1 de Mayo,AV. 1 de Mayo - CL 50 Sur,8,AV. 1 de Mayo - CL 50 Sur (161B08),AV. 1 de Mayo - CL 50 Sur,Avenida primero de mayo,-74.16950961,4.61386196,989791.3813,1001953.698,{F1E83E01-FB65-4FA2-A799-C23EE2B483BD},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,6,B
-74.07511942,4.627532858,63731,162A00,162,0,Partido Conservador Colombiano,AK 24,AK 24 - CL 39,13,AK 24 - CL 39  (162A00),AK 24 - CL 39,Avenida Carrera 24 Calle 39,-74.07511942,4.62753286,1000265.025,1003464.787,{D0168E1B-5AD0-4629-90D9-2A64772F5628},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,1,A
-74.03959042,4.680833408,63732,162A01,162,1,Escuela de Infantería,AC 100,AC 100 - KR 8 Bis A,1,AC 100 - KR 8 Bis A (162A01),AC 100 - KR 8 Bis A,Avenida Calle 100 Carrera Octava Bis A,-74.03959042,4.68083341,1004206.973,1009358.96,{3B932236-9DD9-4C8C-873C-DBDC518BF550},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,2,A
-74.06601996,4.756574595,63733,162A02,162,2,Colegio Marymount,AV. Boyacá,AV. Boyacá - CL 169B,11,AV. Boyacá - CL 169B (162A02),AV. Boyacá - CL 169B,Avenida Boyacá Calle 169 Be,-74.06601996,4.7565746,1001274.459,1017734.453,{95A3037C-8091-499F-9213-A6C90A9DE366},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,3,A
-74.10846223,4.738796059,63734,162A03,162,3,Br. La Gaitana,CL 131A,CL 131A - TV 124A Bis,11,CL 131A - TV 124A Bis (162A03),CL 131A - TV 124A Bis,Calle 131 A Transversal 124 A Bis,-74.10846223,4.73879606,996565.8819,1015768.535,{422221C3-AB3A-4134-A8D2-FEE21FB52386},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,3,A
-74.12308451,4.722097243,63735,162A04,162,4,Éxito Occidente,Cl 78 B,CL 79 - KR 114,10,CL 79 - KR 114 (162A04),CL 79 - KR 114,Calle 78 Be Carrera 114,-74.12308451,4.72209724,994943.5427,1013922.038,{70CDEB18-04D4-46D6-959A-30D949E54BD8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,4,A
-74.09404499,4.652399225,63736,162A05,162,5,Br. Salitre Greco,AC 53,AC 53 - AK 60,13,AC 53 - AK 60 (162A05),AC 53 - AK 60,Avenida Calle 53 Avenida Carrera 60,-74.09404499,4.65239922,998165.1265,1006214.57,{67C4A007-55FA-4966-8EC8-2AED2244E017},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,8,A
-74.156491,4.684029,63737,162A06,162,6,Br. San Pablo Jericó,CL 17,CL 17 - KR 116A,9,CL 17 - KR 116A (162A06),CL 17 - KR 116A,Calle 17 Carrera 116 A,-74.156491,4.684029,991236.8098,1009712.714,{51AEE748-E6EB-4D39-9D8E-C3789F27A308},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,8,A
-74.15066,4.637181,63738,162A07,162,7,VILLA GALANTE,Cl 6B,CL 6B - KR 79 C,8,CL 6B - KR 79 C (162A07),CL 6B - KR 79 C,Calle Sexta Be Carrera 79 C,-74.15066,4.637181,991883.2235,1004532.112,{E63529A3-1DDA-4CCD-AF0D-DA47CD716D54},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,5,A
-74.12877069,4.610800532,63739,162A08,162,8,Br. Provivienda Oriental,AK 68,AK 68 - CL 23 Sur,8,AK 68 - CL 23 Sur (162A08),AK 68 - CL 23 Sur,Avenida Carrera 68 Calle 23 Sur,-74.12877069,4.61080053,994311.7982,1001614.706,{40909FAC-7FBE-4FA9-8C5C-E313FD718C6C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,5,A
-74.189097,4.598721,63740,162A09,162,9,Desarrollo San Pablo II Sector,KR 77J,KR 77J - CL 68 Sur,7,KR 77J - CL 68 Sur (162A09),KR 77J - CL 68 Sur,Carrera 77 J Calle 68 Sur,-74.189097,4.598721,987617.6765,1000279.696,{24653850-27B3-46CF-A8F3-5D10B95BDE83},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,6,A
-74.169086,4.568092,63741,162A11,162,11,Br. Potosí,KR  42,KR 42 - CL 78 Sur,19,KR 42 - CL 78 Sur (162A11),KR 42 - CL 78 Sur,Carrera 42 Calle 78 Sur,-74.169086,4.568092,989837.7381,996892.3798,{F91BBC02-0202-41F8-A774-1B1BFB2DED36},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,7,A
-74.10987954,4.501254874,63742,162A12,162,12,Pq. El Virrey,KR 5,KR 5 - CL 91B,5,KR 5 - CL 91B (162A12),KR 5 - CL 91B,Transversal Segunda Be Este Diagonal 92 G Sur (AL LADO),-74.10987954,4.50125487,996407.448,989500.8819,{D642E7B8-91FA-45BF-A1B8-C66584B63EE9},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,7,A
-74.09574657,4.54529073,63743,162A13,162,13,Cl 46 Sur,KR  3B E,KR 3B E - CL 46-31 Sur,4,KR 3B E - CL 46-31 Sur (162A13),KR 3B E - CL 46-31 Sur,Carrera Tercera Be Este Calle 46 Bis Sur,-74.09574657,4.54529073,997976.0252,994370.3648,{58D7D04C-85FA-4D7C-B0DE-34BC1DF0C4C3},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,9,A
-74.03919631,4.680592035,63744,162B01,162,1,Escuela de Infantería,AC 100,AC 100 - KR 8,1,AC 100 - KR 8 (162B01),AC 100 - KR 8,Avenida Calle 100 Carrera Octava,-74.03919631,4.68059204,1004250.701,1009332.271,{9880EDCF-A703-487A-8529-60E9E6ED1032},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,2,B
-74.12863664,4.611116963,63745,162B08,162,8,Br. Provivienda Oriental,AK 68,AK 68 - CL 22 Sur,8,AK 68 - CL 22 Sur (162B08),AK 68 - CL 22 Sur,Avenida Carrera 68 Calle 22 Sur,-74.12863664,4.61111696,994326.6752,1001649.697,{DAF1D369-40CC-4F82-B19C-49B610E52BBD},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,5,B
-74.12860553,4.611281011,63746,162C08,162,8,Br. Provivienda Oriental,AK 68,AK 68 - CL 22 Sur,8,AK 68 - CL 22 Sur (162C08),AK 68 - CL 22 Sur,Avenida Carrera 68 Calle 22 Sur,-74.12860553,4.61128101,994330.1285,1001667.837,{4695DC1E-636A-42E2-B908-AC8758737914},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,5,C
-74.12836216,4.611963693,63747,162D08,162,8,Br. Provivienda Oriental,AK 68,AK 68 - CL 20 Sur,8,AK 68 - CL 20 Sur (162D08),AK 68 - CL 20 Sur,Avenida Carrera 68 Calle 20 Sur,-74.12836216,4.61196369,994357.1386,1001743.327,{29BFD2DA-BC92-49DF-92CA-B47EAD0B6BA9},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,5,D
-74.07556724,4.627283947,63748,163A00,163,0,Br. La Soledad CL 39,AK 24,AK 24 - CL 37,13,AK 24 - CL 37 (163A00),AK 24 - CL 37,Avenida Carrera 24 Calle 37,-74.07556724,4.62728395,1000215.336,1003437.262,{E90638BD-05D0-4E71-BBF1-4E7D73019344},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,1,A
-74.03781541,4.680118122,63749,163A01,163,1,Escuela de Caballería,AK 7,AK 7 - AC 100,1,AK 7 - AC 100 (163A01),AK 7 - AC 100,Avenida Carrera Séptima Avenida Calle 100,-74.03781541,4.68011812,1004403.916,1009279.873,{A194B76D-9405-4400-A261-4CED08D7AAE6},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,2,A
-74.05648,4.753452999,63750,163A02,163,2,Colegio San Simón,AC 170,AC 170 - KR 56,11,AC 170 - KR 56 (163A02),AC 170 - KR 56,(en blanco),-74.05648,4.753453,1002332.819,1017389.286,{5CD63ABA-1DD0-4A89-8926-BDD04B90C6BE},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:50+00,,3,A
-74.1065625,4.738552399,63751,163A03,163,3,La Gaitana Oriental,CL 132,CL 132 - KR 123B,11,CL 132 - KR 123B (163A03),CL 132 - KR 123B,Calle 132 Carrera 123 Be,-74.1065625,4.7385524,996776.6397,1015741.582,{84869649-740C-4EED-9978-9BB67D93CB8C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:53+00,,3,A
